velz,logage,zH,FeH,MgFe,ML_r,g-r
6464.522,0.7984,-1.1201,-1.0755,0.3906,2.0254,0.5213855776931524
6470.9774,0.9566,-0.8718,-1.3986,0.9924000000000001,0.9769,0.5407787633786256
6365.7339,1.1246,-1.3854,-1.3055,0.4338,1.7176,0.5763068607228803
6415.9784,0.8429,-1.4075,-1.1179,-0.2753,1.4286,0.545709565873949
6453.4679,0.8623,-1.7452,-0.6045,-0.2591,2.2161,0.5742298913273487
6394.5797,1.1256,-1.6883,-1.7302,0.3003,1.4475,0.5640860600019977
6392.6822,0.8374,-1.6731,-1.2732999999999999,0.9497,1.3751,0.5089419850006465
6427.6048,0.971,-1.3135,-1.5234,0.743,2.2358,0.5445936772049578
6405.8948,0.9171,-1.5134,-1.3455000000000001,0.4661,1.0738,0.5896597933891741
6544.155,1.0117,-1.4914,-1.3988,1.0891000000000002,1.5879,0.5330938300840131
6400.8218,1.1436,-1.7372,-1.315,-0.28359999999999996,1.2228,0.5703689928681683
6374.2769,0.7844,-1.4752,-0.5578000000000001,0.4355,1.9981,0.6045263784195072
6464.8366,1.0993,-1.4415,-1.2828,0.6104,1.6841,0.6147643032208805
6406.4898,1.0416,-1.3689,-1.2012,0.35320000000000007,2.0752,0.5777633121647341
6365.5449,1.1165,-1.276,-0.5803,0.46890000000000004,2.1512,0.5602889878304183
6427.6306,1.0586,-1.4534,-1.4895999999999998,0.6751,2.0866,0.4980799607472193
6428.1335,1.1405,-1.7177,-1.1978,0.57496,1.2328,0.5664791870949415
6496.7624,1.1032,-1.3492,-1.273,0.2987,1.6407,0.5356016094850986
6300.5106,0.7809,-1.4064,-1.3388,0.32880000000000004,1.5879,0.5433703289937597
6433.8027,0.9566,-1.507,-0.4058,0.8669,1.7375,0.5031521867723683
6418.7001,0.9744,-1.324,-1.425,0.03260000000000002,1.8865,0.5392427238265327
6430.0581,0.6995,-1.5634,-1.2955,-0.3056,2.2444,0.5780298186136292
6441.8954,0.3551,-1.2992,-1.6082999999999998,-0.2056,2.0762,0.5786161188353844
6399.8631,0.8962,-1.3842,-1.5816,0.36200000000000004,1.2758,0.4980799607472193
6397.937,0.7889,-1.5288,-1.0695,0.4696000000000001,1.5186,0.5220773005103325
6464.522,0.7396,-1.7302,-0.00030000000000002247,-0.2114999999999999,2.1453,0.5216915510541185
6371.5248,1.1375,-1.7437,-1.2807000000000002,0.3136,1.1222,0.5619847749686642
6387.0842,1.1085,-0.3265,-1.1195,-0.17699999999999994,1.4577,0.5562949332614693
6365.1064,1.1408,-1.3654,-1.104,-0.29290000000000005,1.3867,0.5790063470478373
6478.54,1.1292,-1.3451,-1.0209000000000001,-0.026600000000000013,1.2,0.5367596542238005
6475.1959,0.8299,-1.5693,-1.5556,0.8572,1.4791,0.4927202553027854
6412.5746,1.0843,-1.7452,-1.2269999999999999,-0.2591,1.9485,0.5151466988623099
6546.9498,0.7661,-1.4318,-1.574,0.6833,1.7433,0.579326306546065
6432.4257,0.9721,-1.6682,-0.8244,0.09130000000000005,1.886,0.5634091083267805
6363.6815,1.0993,-1.5684,-0.9181999999999999,0.8004,2.1341,0.4898644952384359
6422.3493,0.7897,-1.2991,-1.9293,0.4122,1.7203,0.5045765600960692
6397.7556,0.9302,-1.5737,-0.8731,0.08562000000000003,1.5893,0.6001252120257163
6517.0315,1.0,-1.6118,-1.2012,-0.32189999999999996,1.4892,0.5642647771727525
6362.6352,0.9476,-1.6201,-1.5655000000000001,0.404,1.1902,0.5593367803466407
6404.389,0.9822,-1.5186,-1.1301,0.3517,2.1863,0.5374229320460842
6445.7684,0.3854,-1.5911,-0.7594999999999998,0.2752,1.4024,0.514425537073393
6438.8789,1.1279,-1.5794,-1.5984,0.07361,2.3043,0.5138486158038091
6426.9193,1.106,-1.5139,-1.2565,0.31900000000000006,2.3069,0.5462589189739475
6396.6205,0.7889,-1.3854,-0.6999000000000001,0.3704,1.5501,0.5413231781567873
6380.2548,0.9566,-0.4381,-1.7613,-0.008619999999999961,2.2515,0.5429407382280829
6375.1082,1.1332,-1.3654,-1.3992,0.6983,1.8979,0.5696809439336334
6363.5488,1.1199,-1.5698,-1.2807000000000002,0.3486,1.1941,0.5129798113832749
6404.389,0.8553,-1.6139,-0.6697,0.40198,1.358,0.5952948025519333
6476.0122,1.1302,-1.7535,-1.8413000000000002,0.31320000000000003,1.1939,0.6321501891496837
6427.5202,0.9119,-1.5124,-1.6492,0.7094,2.0278,0.5873531512969947
6359.7939,0.9215,-1.6882,-1.8801999999999999,-0.19440000000000002,1.3276,0.6596505905459793
6417.2916,1.1215,-1.5374,-0.6931,0.36760000000000004,1.6087,0.5415123073629218
6431.7798,0.9507,-1.4179,-1.0097,0.46888,1.3806,0.6076157959259376
6475.1487,0.8433,-1.2751,-1.3911,0.404,1.1222,0.5447655434554548
6477.6816,0.862,-1.1545,-1.436,0.6951,2.1417,0.591910899530248
6502.7031,1.0499,0.2982,-0.915,1.0143,1.7225,0.5249223935539362
6436.2887,1.1003,-1.2736,-1.1485,0.3089,1.5475,0.5176363664460126
6479.821,1.1404,-1.6544,-1.4687999999999999,-0.24670000000000003,1.2105,0.5254568990120134
6399.873,1.1288,-0.7795,-1.5258,0.3003,1.1222,0.5102322256993119
6384.9414,1.032,-1.2609,-1.4176,0.43900000000000006,2.253,0.5636912199426263
6418.9957,1.1044,-1.5342,-0.9089999999999999,0.6059000000000001,1.8187,0.5454153615141593
6401.9371,0.977,-1.3855,-0.9251,1.0683,2.3352,0.5576363247809866
6425.5504,0.8985,-0.7952,-1.0870000000000002,0.2783,1.1702,0.5500647087670529
6362.8978,0.9875,-1.3097,-1.0067000000000002,0.7093250000000001,2.2063,0.5029581204895379
6375.4611,0.8589,-1.5111,-1.4757,1.0201,1.3069,0.5835445293598411
6420.6319,1.0859,-1.6818,-0.7586999999999999,-0.017790000000000007,2.3666,0.5967113171194995
6392.6822,1.1175,0.2897,-0.8047,0.3622,1.3261,0.5543858867181655
6375.8017,0.9455,-1.6157,-1.4757,0.7775000000000001,1.5842,0.5511879801165378
6385.0777,0.7491,-1.3567,-1.3614,0.315,2.2906,0.5897000380714132
6444.4993,1.0719,-1.7043,-1.2871,-0.2429,1.2273,0.5653448774834544
6401.4348,1.0532,-0.9405,-1.9707000000000001,1.0001000000000002,1.4422,0.5724927172064156
6431.2745,1.1255,-1.6743,-0.7971,0.6007,2.2073,0.5358793094720085
6390.1925,1.0852,-1.4006,-1.5550000000000002,0.6469,1.1381,0.5407787633786256
6395.1186,1.1184,-1.3205,-1.8598999999999999,0.3679,1.1406,0.592020068977007
6475.1487,0.8375,-1.446,-0.09650000000000003,0.051600000000000035,1.9588,0.5211526976603977
6329.3186,0.8963,-1.6772,-1.7732,0.13830000000000003,1.5439,0.5772855704883426
6412.6142,1.1293,-1.7893,-1.1417,1.0201,1.715,0.5596152476409912
6456.8917,0.6995,-1.5512,-1.2134,0.048900000000000055,1.266,0.5661763466256815
6533.6673,1.1283,-1.3916,-1.1006,0.36760000000000004,1.6803,0.5594856700767821
6356.2284,0.6753,-1.0953,-1.1618000000000002,0.060175000000000006,2.3313,0.5293808708099448
6501.3513,0.926,-1.3751,-1.4171,0.42110000000000003,2.1361,0.5706706367935226
6505.1676,0.3631,-1.1134,-1.4096000000000002,0.3582,1.4183,0.5373928915984436
6475.5617,1.1355,-1.6018,-1.8377999999999999,1.185,0.8334,0.5967113171194995
6433.1183,0.9252,-1.5401,-1.3876,-0.10739999999999994,2.0888,0.5375900587828397
6428.1645,0.7844,-1.567,-1.4306999999999999,-0.24049999999999994,2.1648,0.5550176340910582
6359.8589,0.9484,-0.7469,-0.6763,-0.021454999999999988,1.845,0.5293808708099448
6327.8483,1.1047,-1.6724,-1.0548,0.6782,1.7752,0.5605468895848986
6393.8274,0.9382,-1.3976,-1.2915,1.141,1.257,0.5375029708558543
6420.9051,0.7995,-1.3262,-1.2989,-0.09689999999999999,0.8728,0.4763131015119484
6482.1176,0.6649,-1.3867,-1.2274,0.3862,2.0278,0.5778416487104323
6371.2951,0.2264,-1.0745,-0.8677999999999999,0.80914,0.968,0.5465943903003279
6447.3311,1.0989,-1.3673,-1.8183,0.33420000000000005,0.7693,0.5592421686374394
6433.2285,0.8326,-1.4792,-1.0796000000000001,0.6948000000000001,2.1564,0.5261359436355377
6424.2355,0.8411,-1.5978,-1.2443,1.0201,1.5879,0.5689077013758492
6391.4118,0.8808,-1.2906,-0.9725000000000001,0.3003,1.3472,0.5679594997667579
6469.3711,0.9045,-1.7327,-0.6200999999999999,0.802,1.64,0.5658500789893424
6399.813,0.7911,-1.6644,-0.08919999999999997,0.21920000000000003,2.2865,0.592151716433932
6401.8886,0.874,-0.9909,-0.8801,0.22580000000000003,1.6611,0.5393469873337295
6492.1336,0.4547,-1.5614,-1.1999,-0.06409999999999999,1.3762,0.5396591737372489
6410.7996,0.7972,-1.7068,-1.4687999999999999,-0.005099999999999938,1.8513,0.5914066406396188
6441.5743,0.8299,0.2797,-0.7062999999999999,0.47100000000000003,2.0233,0.5332249715970931
6426.3316,1.1344,-1.4733,-1.2861,0.07560000000000006,1.4828,0.5896972593669858
6519.5745,1.0428,-0.4525,-0.6878,-0.1784,1.4789,0.59249776831264
6412.2516,1.0917,-1.6369,-1.325,0.35750000000000004,1.064,0.62514190894926
6392.8569,1.0998,-1.7265,-0.6435,0.3947,2.2304,0.5230928695332437
6345.477,1.1168,-1.3706,-0.9928000000000001,-0.3358,1.4546,0.45727688247758635
6389.9301,0.1395,-1.4942,-0.9251,0.42400000000000004,0.9266,0.5387629557225466
6403.5419,0.8336,-1.4555,-0.187,-0.19440000000000002,1.5617,0.5499039125504055
6360.3445,0.8563,-1.5016,-1.5293999999999999,0.03440000000000004,1.215,0.6002676857005866
6468.4721,1.0758,-1.511,-1.398,0.6556,2.0242,0.5766836871546559
6477.2488,1.0688,-0.6054,-1.1923,0.02510000000000001,1.7641,0.5128823045763085
6410.8683,1.0612,-1.5869,-1.4284,0.02510000000000001,1.5012,0.5610052855993928
6387.4419,1.1325,-1.4318,-0.9797,1.1012,1.7486,0.5551153190551759
6368.2322,1.1047,-1.6632,-0.14420000000000005,0.5546,2.3159,0.5378439152058974
6502.344,0.5357,-1.6743,-1.3986,0.3819,1.8865,0.5333901247933994
6393.5275,0.8479,-0.8619,-1.4289,0.8117,1.37,0.590195329947889
6429.6905,1.115,-1.461,-1.2405,0.3783,2.1045,0.44988148358376634
6414.7218,0.8565,-1.7368,-1.5489000000000002,0.47280000000000005,1.3031,0.5321717678387472
6403.7492,1.0727,-1.3701,-1.1316,0.8003,1.6883,0.5787255588708433
6413.6789,1.0917,-1.1033,-0.79,0.050045000000000034,0.8274,0.5505847241201849
6350.8909,0.1727,-1.2858,-1.2397999999999998,0.7149000000000001,1.5521,0.5015329055656963
6387.1593,1.0925,-1.2907,-1.1074000000000002,0.8015,2.2464,0.543841415259223
6501.2922,1.1036,-1.1881,-1.8938000000000001,0.8294,1.2403,0.5517087251414239
6503.7312,0.5804,-1.1725,-0.8057999999999998,0.5337000000000001,1.5352,0.5630936925376488
6371.1478,0.8851,-1.5295,-1.6302999999999999,0.4962,2.0255,0.5258109040557457
6433.6949,0.8433,-0.3378,-1.7679,-0.33940000000000003,0.7693,0.5593091223614124
6479.5564,0.9931,-0.7879,-0.921,0.752,1.219,0.4937130686019202
6518.4663,1.1283,-0.99,0.09140000000000001,1.1280999999999999,1.3171,0.5475334290606639
6441.8954,1.0952,-1.5953,-1.6834,0.5769,1.5014,0.5021426560833788
6373.4484,1.1238,-1.6138,-1.0429,0.9042,2.1808,0.5031268962372053
6406.7918,0.862,-1.4905,-1.0524,-0.3539,1.5589,0.514600101569016
6362.1383,0.8157,-1.5004,-1.3808,0.24980000000000002,1.3311,0.4876581629420542
6409.553,0.8556,-1.5186,-1.7786,0.7621,0.8518,0.5774721995827292
6362.851,0.9005,-1.4935,-1.2651,-0.026600000000000013,1.3069,0.5706984535155613
6449.9564,0.8452,-1.4474,-1.3211,-0.22050000000000003,1.6586,0.5785486982590129
6391.9283,0.8421,-1.1832,-1.6873,0.23620000000000002,2.0353,0.522807657696859
6405.125,0.9055,-0.5403,-1.2929,0.7657,2.2458,0.5513388177993903
6468.6862,1.1446,-1.744,-1.4171,0.8817,1.3449,0.5179687045894639
6351.9301,0.8176,-1.2184,-1.2026,0.33120000000000005,2.2245,0.6195447856391354
6384.9414,1.1119,-0.756,-1.5008,-0.06679999999999997,2.0522,0.5816836870059063
6396.5123,0.8589,-1.4794,-1.5840999999999998,0.6988,1.1939,0.5855283127569209
6481.5278,1.0477,-1.3544,-0.8533999999999999,1.0295,2.2766,0.5782972076060418
6382.2869,0.7623,-1.4866,-1.4125,0.6719,1.6571,0.5454153615141593
6363.196,1.137,-1.2751,-1.0753,0.15990000000000001,1.9336,0.6131027373340032
6408.1138,1.116,-1.5322,-0.9953999999999998,0.4059,2.0357,0.5802128946412495
6402.0234,0.983,-1.2147,-1.8272,-0.009099999999999997,2.0766,0.5705218650689687
6403.5833,0.777,-1.6217,-1.2397999999999998,0.9527,1.5691,0.5532488498451897
6408.1138,1.0517,-1.4555,-0.521,0.85777,0.9037,0.6248945608409571
6425.7539,0.7623,0.2959,-0.9416,-0.1622,1.805,0.5916740162796543
6394.4401,0.9888,-1.5664,-1.0293,0.43670000000000003,1.2559,0.5951614182152554
6364.7789,0.9519,-1.5342,-1.3876,0.24920000000000003,1.7486,0.5637697260478802
6433.7135,0.8025,-1.2147,-1.1373000000000002,0.5553,1.4652,0.5339619554510335
6504.1468,0.4826,-1.6015,-1.3217,0.15080000000000002,1.57,0.5521532831495364
6405.125,0.9268,0.2028,-1.2955,1.1442999999999999,2.2466,0.5637697260478802
6469.3569,0.7623,-1.5972,-0.8757,-0.06679999999999997,2.1758,0.5393469873337295
6449.7789,0.1051,-1.5776,-0.9543000000000001,0.8638,2.295,0.5176762420305181
6373.3901,1.1345,-1.5342,-0.49260000000000004,0.23410000000000003,1.2061,0.5300808250337781
6439.3221,0.9251,-1.6384,-1.2871,0.36250000000000004,1.8481,0.586685964380095
6395.532,1.0891,-1.276,-0.9471,0.02510000000000001,2.0491,0.5515738109649959
6409.9757,1.1408,-1.346,-0.6570999999999999,0.4262,1.4896,0.5579710298335527
6536.237,1.1454,-1.4396,-1.3722,0.9584,1.4109,0.5076515956320975
6415.4439,0.8553,-1.5186,-0.9016000000000001,0.7976750000000001,1.41,0.5553699777579055
6404.7173,0.981,-1.605,-1.6051,0.4986,1.5708,0.5206083106040893
6371.2645,1.1204,-1.393,-1.6993,-0.35120000000000007,1.4847,0.502313954644876
6506.3016,1.1065,-1.4028,-0.7932,0.29610000000000003,1.3917,0.49213547758498066
6368.1056,0.2668,-1.3414,-1.8413000000000002,-0.20940000000000003,1.6586,0.6051771168083491
6426.2517,0.8638,-1.5908,-0.9764,0.43790000000000007,2.137,0.5153100921734932
6398.9002,1.1369,-1.2691,-1.2878999999999998,0.8144,1.7876,0.49285584373591007
6436.706,0.9931,-1.3255,-0.9953999999999998,0.4976,1.0142,0.6056979783944882
6479.281,0.9251,-1.4362,-1.3304999999999998,0.26720000000000005,2.2649,0.6045001987817926
6413.5299,0.6225,-1.4156,-1.4535999999999998,0.04670000000000002,1.5697,0.5320030151700621
6375.527,0.8857,-1.59,-0.9285999999999999,0.4643,2.0055,0.6114188419918491
6303.8987,0.9095,-1.1201,-1.5984,0.44410000000000005,1.6536,0.5762323140337173
6402.2898,0.8426,-1.3988,-0.3971,0.4156,2.1603,0.5589863838919484
6446.6405,0.3938,-1.479,-1.3997,0.315,1.4746,0.5264937206634386
6431.6045,1.1439,-1.1415,-1.6694,0.3209,1.4198,0.5401229286570981
6414.7218,0.8411,-1.0823,-0.45699999999999996,0.36375,2.2572,0.5505193156550519
6389.8924,0.9959,-1.7347,0.03470000000000001,0.616,1.4478,0.6237476027859259
6478.3532,1.0004,-1.2609,-1.6668,-0.3619,1.3796,0.5572059422866005
6502.8056,1.0187,-1.5764,-0.9554,-0.3083999999999999,1.3365,0.516905289064951
6491.8019,1.0206,-1.0754,-1.0528000000000002,0.526,1.5737,0.5431915607195776
6469.3948,0.7889,-1.6435,-1.2473,0.4274,2.0691,0.5430138826212243
6376.3066,1.0448,-1.6895,-1.4289,0.46310000000000007,1.3261,0.5417710288778324
6491.499,1.1053,-0.8927,-1.1827999999999999,0.5288,2.1376,0.5066390793309239
6400.3862,0.7639,-1.6591,-1.4401000000000002,0.5073000000000001,1.257,0.5151958025584946
6469.687,1.073,-1.5443,-0.9109999999999998,0.2792,1.9923,0.5622984549086851
6427.1836,0.7588,-1.564,-1.4757,0.35030000000000006,1.4786,0.5440282365602087
6376.1837,1.1193,-1.0149,-1.5208000000000002,0.11709999999999998,1.5479,0.5253163069651094
6360.1591,1.0115,-1.4661,-1.6304999999999998,-0.06679999999999997,2.1092,0.5890444397862495
6441.5743,0.8808,-1.5156,-0.6045,0.2871,0.8356,0.5455806031748551
6502.8056,0.7461,-1.6724,-1.1334,0.5195000000000001,0.8728,0.538880052982023
6406.8148,0.8706,-1.5633,-1.4757,1.0352999999999999,1.0201,0.5513012674113753
6442.3727,0.9391,-1.6104,-0.6939,1.0502,1.8077,0.539221796016804
6328.1011,0.9785,-1.6907,-1.0307,0.46879,2.2662,0.5007993014774712
6487.83,0.776,-1.497,-1.0044,0.24880000000000002,1.7582,0.46949577045286617
6363.55,1.0596,-1.5908,-1.2818999999999998,0.19110000000000005,2.0028,0.5512272031724308
6476.0222,0.9956,-1.5342,-1.6142999999999998,-0.27369999999999994,1.6031,0.5523921300625005
6398.9848,1.1045,-1.6988,-1.1525,-0.3308,1.403,0.6060453260699177
6410.8981,1.0452,-1.3384,-1.7679,0.14461999999999997,1.6456,0.5196300158322913
6391.6929,1.1399,-1.4484,-1.3873,0.27290000000000003,1.6963,0.5445936772049578
6257.1924,1.1193,-0.6639,-0.9394,-0.26680000000000004,1.424,0.5653448774834544
6355.3101,0.8942,-1.3787,-0.9768000000000001,0.332,1.0973,0.5671309362522123
6403.2723,1.1183,-0.4799,-1.2828,0.5021,2.1251,0.5341256875259432
6381.0628,0.9497,-1.7744,-1.5847,0.5088,2.0452,0.5675637993477096
6368.1056,0.9845,-1.5243,-1.1772,-0.008000000000000007,2.007,0.5044190087145921
6357.4173,1.1224,-1.7516,-1.6256000000000002,1.0053,2.1425,0.4980799607472193
6445.7684,0.9852,-1.2426,-1.6902,0.3058,2.229,0.5844224207899344
6427.2397,1.146,-1.7847,-0.6727,0.3704,1.5769,0.5963555849551483
6412.6363,0.9328,0.0835,-1.637,0.6746000000000001,1.4583,0.5249381557628539
6360.4531,0.7389,-1.1881,-0.617,0.4696000000000001,1.736,0.5770631271550002
6435.7824,1.1332,-1.3252,-0.9226000000000001,0.38920000000000005,1.5246,0.5080849845009539
6419.7397,0.8985,-1.5696,-0.7366999999999999,-0.3539,2.0772,0.5033764409242707
6399.813,0.856,-1.2616,-1.9806,0.4557,2.2495,0.591910899530248
6433.2968,1.0448,-1.3842,-1.4438,0.39430000000000004,1.5522,0.5783696128232663
6355.3101,0.7126,-1.5512,-1.4919,0.3003,2.2342,0.5812021018414839
6421.7478,1.1332,-1.4554,-1.379,0.061500000000000055,1.6837,0.5562541476409422
6425.2636,0.9573,-1.4535,-1.4687999999999999,1.1355,1.3862,0.553450382843721
6364.6948,0.684,-1.3155,-1.9381,1.0053,2.1953,0.5439006920996832
6364.8638,1.1365,-1.4911,-1.1730999999999998,0.35000000000000003,1.4739,0.5778152851837035
6365.1064,1.0532,-1.6511,-1.3538000000000001,0.3819,1.3179,0.5594856700767821
6336.0072,1.1404,-1.2355,-1.2818999999999998,0.3003,1.2507,0.5415906123769503
6421.8102,0.8178,-1.5382,-1.7332999999999998,0.1889,2.2365,0.5313611451859543
6438.6095,0.8953,-1.4906,-1.5144,0.6719,2.1988,0.5547673565666287
6481.8146,0.5945,-1.2314,-1.2346,0.5562,1.4838,0.6026420757028887
6446.0965,1.1287,-1.7361,-1.5608,0.32880000000000004,2.3043,0.5031268962372053
6372.2055,0.8433,-1.0723,-1.8339,1.1178,1.9941,0.5684295864176647
6432.2013,0.7798,0.2959,-1.0209000000000001,0.19054000000000004,1.5901,0.55736558595936
6381.0489,0.9566,-1.3653,-1.2025000000000001,0.049000000000000044,1.3943,0.604539720757657
6371.313,1.0961,-1.524,-1.6467,1.0887,1.4527,0.5782972076060418
6351.569,0.7611,-1.3723,-1.6913,0.07120000000000004,1.3996,0.5265211278560571
6492.1336,1.0004,-1.073,-1.7103,1.1128,1.6407,0.556221844370512
6410.8549,0.7288,-1.6167,-0.9665,0.7162000000000001,1.673,0.591910899530248
6363.0871,1.0961,-1.5908,-0.819,0.797465,1.4293,0.5898978431069537
6417.236,0.9645,-1.5219,-1.0733000000000001,0.42010000000000003,1.762,0.5920391803637131
6505.2798,1.1003,-1.5348,-1.9375,0.35000000000000003,2.1111,0.5438909973923529
6455.9103,1.1079,-1.2833,-0.8542000000000001,0.7057,1.3532,0.5695948039248151
6493.5866,0.9921,-1.298,-1.1239999999999999,0.404,1.9436,0.5838039596077778
6363.0238,0.9069,-1.4157,-0.9964999999999999,0.29400000000000004,1.2999,0.5374288790267059
6415.358,0.856,-1.6037,-1.7984,0.4717,2.2929,0.5359934726787685
6444.3002,1.1149,-0.9928,-0.8343,0.5834,0.9144,0.5550885837560031
6405.2967,0.8942,-1.2125,0.1175,0.2576,1.9744,0.5215415233018916
6433.2285,1.1043,-0.9282,-0.8674000000000001,0.5999,1.673,0.5653127223865937
6365.6093,1.0714,-1.3744,-1.1334,0.3947,1.5446,0.5281699340330306
6477.2488,0.9417,-0.8679,-1.5095999999999998,0.32300000000000006,1.358,0.5330446035069798
6430.0581,1.01,-1.0888,-1.7613,0.3136,2.2766,0.5612521567988438
6361.3608,1.0942,-1.6048,-1.5405,0.3511,1.2701,0.5632165739587407
6432.2214,1.0566,-1.7846,-1.2397999999999998,0.3124,2.0471,0.6148285120071364
6437.6671,0.8903,-1.5633,-0.9778000000000001,1.0365,0.8334,0.5653448774834544
6385.2702,0.8336,-1.3801,-0.9251,-0.1824,1.456,0.564248400000011
6364.2332,0.8933,-1.3275,-1.3562,0.6951,2.0856,0.5200747553242593
6433.8027,1.1136,-0.4937,-1.3993,1.1012,1.5718,0.4938920043780257
6455.9103,1.1306,-1.7348,-1.2423,0.5458000000000001,1.5212,0.5682802772883377
6396.5258,0.9562,-1.6001,-1.8817,0.5011,2.0038,0.4946580977364903
6491.0863,0.8808,-1.6892,-1.0373999999999999,0.028400000000000036,2.2474,0.5777633121647341
6412.6142,0.9905,-1.4838,-1.2094,-0.054900000000000004,1.7594,0.5297621700131714
6392.6822,0.8331,-1.3163,-1.4171,0.02510000000000001,2.1725,0.5256175357631747
6529.5994,0.513,-1.5505,-1.6619,-0.15989999999999993,1.2513,0.48726530094762666
6339.1483,0.9465,-1.6091,-1.1485,0.28550000000000003,2.0278,0.48028283269060523
6517.3007,1.0881,-0.8059,-1.6779000000000002,0.39490000000000003,1.3879,0.5674534193436216
6405.125,1.0957,-1.3008,-1.2150999999999998,-0.2573,2.2281,0.5944868876465819
6396.859,1.1119,-1.5456,-1.1798,0.017000000000000015,2.2598,0.5402613678975285
6374.3009,1.1398,-1.5325,-0.15739999999999998,-0.14759999999999995,1.6031,0.5512072180679155
6445.092,1.1333,-1.3567,-0.7797,1.1109,1.3862,0.538880052982023
6455.9857,1.0688,-1.3163,-1.2403,0.46430000000000005,2.1311,0.5809328675479577
6504.6655,0.8469,-1.5505,-1.3608,0.05630000000000002,1.9487,0.5612273557927949
6378.2683,1.0574,-1.6731,-1.7868,0.21380000000000002,1.6071,0.5865749338305477
6375.1082,1.1142,-0.9282,-1.2376,0.42300000000000004,2.036,0.5782972076060418
6318.5456,0.9566,-1.0248,-1.8255,0.9369,1.3753,0.5931496756884371
6412.2516,0.8592,-0.8718,-1.4282,-0.07299999999999995,1.6196,0.5258945949501737
6398.9002,1.0243,-1.4906,-1.6222,0.14679999999999999,1.5842,0.5543745719724029
6399.4263,0.8985,-1.4396,-1.8266,0.34900000000000003,1.6571,0.5582602163552508
6420.3269,0.1994,-1.4111,-1.3614,0.4056,1.5093,0.5701671656862857
6492.364,0.7809,-1.3192,-1.1517,0.6452,1.2464,0.53810758600018
6376.7819,1.1238,-1.626,-0.5532,0.34900000000000003,1.88,0.487180754703445
6398.5731,0.8905,-1.2706,-1.5344,0.7399,1.6453,0.5840004209236156
6505.2355,0.8014,-1.6682,-1.2189,0.48780000000000007,1.4286,0.5635859813083073
6438.3646,1.1378,-1.3854,-1.0796000000000001,0.2528,1.5014,0.5583564577190288
6433.2968,0.8434,-1.5804,-1.1393,1.0891000000000002,2.1981,0.569598361581086
6421.2155,0.7461,-1.6037,0.049500000000000016,-0.2135999999999999,2.2161,0.5454153615141593
6440.5379,0.7532,-1.5512,-1.6433,0.4404,1.7282,0.5886825006676872
6408.5069,0.559,-1.4928,-1.8762,-0.0514,2.0785,0.5106148485538
6432.0236,0.5401,-1.2339,-1.2929,0.44730000000000003,1.2855,0.5597163964297494
